hd,name,object,info,price,img
62555,62555,"star","",0.015,""
62556,62556,"star","",0.015,""
62558,62558,"star","",0.015,""
62559,62559,"star","",0.015,""
62560,62560,"star","",0.015,""
62563,62563,"star","",0.015,""
62567,62567,"star","",0.015,""
62569,62569,"star","",0.015,""
62576,62576,"star","",0.015,""
62577,62577,"star","",0.015,""
62578,62578,"star","",0.015,""
62581,62581,"star","",0.015,""
62585,62585,"star","",0.015,""
62587,62587,"star","",0.015,""
62595,62595,"star","",0.015,""
62597,62597,"star","",0.015,""
62600,62600,"star","",0.015,""
62608,62608,"star","",0.015,""
62611,62611,"star","",0.015,""
62612,62612,"star","",0.015,""
62613,62613,"star","",0.015,""
62615,62615,"star","",0.015,""
62617,62617,"star","",0.015,""
62623,62623,"star","",0.015,""
62625,62625,"star","",0.015,""
62626,62626,"star","",0.015,""
62628,62628,"star","",0.015,""
62632,62632,"star","",0.015,""
62640,62640,"star","",0.015,""
62644,62644,"star","",0.015,""
62646,62646,"star","",0.015,""
62647,62647,"star","",0.015,""
62648,62648,"star","",0.015,""
62649,62649,"star","",0.015,""
62652,62652,"star","",0.015,""
62653,62653,"star","",0.015,""
62659,62659,"star","",0.015,""
62663,62663,"star","",0.015,""
62667,62667,"star","",0.015,""
62668,62668,"star","",0.015,""
62674,62674,"star","",0.015,""
62676,62676,"star","",0.015,""
62678,62678,"star","",0.015,""
62679,62679,"star","",0.015,""
62680,62680,"star","",0.015,""
62683,62683,"star","",0.015,""
62686,62686,"star","",0.015,""
62688,62688,"star","",0.015,""
62689,62689,"star","",0.015,""
62691,62691,"star","",0.015,""
62692,62692,"star","",0.015,""
62694,62694,"star","",0.015,""
62695,62695,"star","",0.015,""
62697,62697,"star","",0.015,""
62699,62699,"star","",0.015,""
62702,62702,"star","",0.015,""
62708,62708,"star","",0.015,""
62711,62711,"star","",0.015,""
62712,62712,"star","",0.015,""
62713,62713,"star","",0.015,""
62714,62714,"star","",0.015,""
62715,62715,"star","",0.015,""
62719,62719,"star","",0.015,""
62720,62720,"star","",0.015,""
62721,62721,"star","",0.015,""
62723,62723,"star","",0.015,""
62724,62724,"star","",0.015,""
62726,62726,"star","",0.015,""
62727,62727,"star","",0.015,""
62728,62728,"star","",0.015,""
62729,62729,"star","",0.015,""
62735,62735,"star","",0.015,""
62737,62737,"star","",0.015,""
62738,62738,"star","",0.015,""
62739,62739,"star","",0.015,""
62747,62747,"star","",0.015,""
62750,62750,"star","",0.015,""
62751,62751,"star","",0.015,""
62753,62753,"star","",0.015,""
62755,62755,"star","",0.015,""
62756,62756,"star","",0.015,""
62758,62758,"star","",0.015,""
62760,62760,"star","",0.015,""
62764,62764,"star","",0.015,""
62765,62765,"star","",0.015,""
62766,62766,"star","",0.015,""
62767,62767,"star","",0.015,""
62771,62771,"star","",0.015,""
62781,62781,"star","",0.015,""
62783,62783,"star","",0.015,""
62784,62784,"star","",0.015,""
62785,62785,"star","",0.015,""
62786,62786,"star","",0.015,""
62787,62787,"star","",0.015,""
62801,62801,"star","",0.015,""
62803,62803,"star","",0.015,""
62804,62804,"star","",0.015,""
62806,62806,"star","",0.015,""
62807,62807,"star","",0.015,""
62811,62811,"star","",0.015,""
62816,62816,"star","",0.015,""
62826,62826,"star","",0.015,""
62828,62828,"star","",0.015,""
62831,62831,"star","",0.015,""
62832,62832,"star","",0.015,""
62833,62833,"star","",0.015,""
62834,62834,"star","",0.015,""
62838,62838,"star","",0.015,""
62839,62839,"star","",0.015,""
62845,62845,"star","",0.015,""
62846,62846,"star","",0.015,""
62847,62847,"star","",0.015,""
62848,62848,"star","",0.015,""
62850,62850,"star","",0.015,""
62853,62853,"star","",0.015,""
62854,62854,"star","",0.015,""
62855,62855,"star","",0.015,""
62856,62856,"star","",0.015,""
62857,62857,"star","",0.015,""
62858,62858,"star","",0.015,""
62860,62860,"star","",0.015,""
62863,62863,"star","",0.015,""
62864,62864,"star","",0.015,""
62866,62866,"star","",0.015,""
62874,62874,"star","",0.015,""
62875,62875,"star","",0.015,""
62881,62881,"star","",0.015,""
62883,62883,"star","",0.015,""
62884,62884,"star","",0.015,""
62888,62888,"star","",0.015,""
62893,62893,"star","",0.015,""
62897,62897,"star","",0.015,""
62898,62898,"star","",0.015,""
62899,62899,"star","",0.015,""
62901,62901,"star","",0.015,""
62902,62902,"star","",0.015,""
62910,62910,"star","",0.015,""
62911,62911,"star","",0.015,""
62912,62912,"star","",0.015,""
62917,62917,"star","",0.015,""
62919,62919,"star","",0.015,""
62920,62920,"star","",0.015,""
62921,62921,"star","",0.015,""
62923,62923,"star","",0.015,""
62926,62926,"star","",0.015,""
62940,62940,"star","",0.015,""
62941,62941,"star","",0.015,""
62943,62943,"star","",0.015,""
62946,62946,"star","",0.015,""
62947,62947,"star","",0.015,""
62949,62949,"star","",0.015,""
62952,62952,"star","",0.015,""
62962,62962,"star","",0.015,""
62963,62963,"star","",0.015,""
62965,62965,"star","",0.015,""
62966,62966,"star","",0.015,""
62968,62968,"star","",0.015,""
62969,62969,"star","",0.015,""
62976,62976,"star","",0.015,""
62978,62978,"star","",0.015,""
62981,62981,"star","",0.015,""
62991,62991,"star","",0.015,""
62993,62993,"star","",0.015,""
63004,63004,"star","",0.015,""
63005,63005,"star","",0.015,""
63006,63006,"star","",0.015,""
63007,63007,"star","",0.015,""
63008,63008,"star","",0.015,""
63010,63010,"star","",0.015,""
63013,63013,"star","",0.015,""
63016,63016,"star","",0.015,""
63017,63017,"star","",0.015,""
63018,63018,"star","",0.015,""
63021,63021,"star","",0.015,""
63023,63023,"star","",0.015,""
63025,63025,"star","",0.015,""
63028,63028,"star","",0.015,""
63032,63032,"star","c Puppis, also known as HD 63032 and HR 3017, is a spectroscopic binary star in the constellation Puppis.",0.015,""
63033,63033,"star","",0.015,""
63036,63036,"star","",0.015,""
63039,63039,"star","",0.015,""
63043,63043,"star","",0.015,""
63045,63045,"star","",0.015,""
63046,63046,"star","",0.015,""
63048,63048,"star","",0.015,""
63050,63050,"star","",0.015,""
63052,63052,"star","",0.015,""
63053,63053,"star","",0.015,""
63056,63056,"star","",0.015,""
63058,63058,"star","",0.015,""
63062,63062,"star","",0.015,""
63064,63064,"star","",0.015,""
63065,63065,"star","",0.015,""
63066,63066,"star","",0.015,""
63067,63067,"star","",0.015,""
63068,63068,"star","",0.015,""
63077,63077,"star","",0.015,""
63079,63079,"star","",0.015,""
63080,63080,"star","",0.015,""
63086,63086,"star","",0.015,""
63088,63088,"star","",0.015,""
63089,63089,"star","",0.015,""
63093,63093,"star","",0.015,""
63094,63094,"star","",0.015,""
63095,63095,"star","",0.015,""
63099,63099,"star","",0.015,""
63105,63105,"star","",0.015,""
63107,63107,"star","",0.015,""
63108,63108,"star","",0.015,""
63112,63112,"star","",0.015,""
63117,63117,"star","",0.015,""
63118,63118,"star","",0.015,""
63121,63121,"star","",0.015,""
63122,63122,"star","",0.015,""
63123,63123,"star","",0.015,""
63124,63124,"star","",0.015,""
63125,63125,"star","",0.015,""
63132,63132,"star","",0.015,""
63136,63136,"star","",0.015,""
63137,63137,"star","",0.015,""
63138,63138,"star","",0.015,""
63140,63140,"star","",0.015,""
63147,63147,"star","",0.015,""
63148,63148,"star","",0.015,""
63153,63153,"star","",0.015,""
63154,63154,"star","",0.015,""
63158,63158,"star","",0.015,""
63161,63161,"star","",0.015,""
63165,63165,"star","",0.015,""
63175,63175,"star","",0.015,""
63176,63176,"star","",0.015,""
63178,63178,"star","",0.015,""
63179,63179,"star","",0.015,""
63183,63183,"star","",0.015,""
63185,63185,"star","",0.015,""
63186,63186,"star","",0.015,""
63188,63188,"star","",0.015,""
63199,63199,"star","",0.015,""
63203,63203,"star","",0.015,""
63207,63207,"star","",0.015,""
63208,63208,"star","",0.015,""
63210,63210,"star","",0.015,""
63214,63214,"star","",0.015,""
63215,63215,"star","",0.015,""
63218,63218,"star","",0.015,""
63220,63220,"star","",0.015,""
63221,63221,"star","",0.015,""
63225,63225,"star","",0.015,""
63229,63229,"star","",0.015,""
63233,63233,"star","",0.015,""
63237,63237,"star","",0.015,""
63238,63238,"star","",0.015,""
63240,63240,"star","",0.015,""
63241,63241,"star","",0.015,""
63250,63250,"star","",0.015,""
63251,63251,"star","",0.015,""
63252,63252,"star","",0.015,""
63253,63253,"star","",0.015,""
63255,63255,"star","",0.015,""
63256,63256,"star","",0.015,""
63258,63258,"star","",0.015,""
63259,63259,"star","",0.015,""
63263,63263,"star","",0.015,""
63265,63265,"star","",0.015,""
63270,63270,"star","",0.015,""
63271,63271,"star","",0.015,""
63274,63274,"star","",0.015,""
63276,63276,"star","",0.015,""
63277,63277,"star","",0.015,""
63278,63278,"star","",0.015,""
63279,63279,"star","",0.015,""
63280,63280,"star","",0.015,""
63283,63283,"star","",0.015,""
63290,63290,"star","",0.015,""
63291,63291,"star","",0.015,""
63294,63294,"star","",0.015,""
63295,63295,"star","",0.015,""
63297,63297,"star","",0.015,""
63299,63299,"star","",0.015,""
63302,63302,"star","",0.015,""
63308,63308,"star","",0.015,""
63312,63312,"star","",0.015,""
63314,63314,"star","",0.015,""
63316,63316,"star","",0.015,""
63317,63317,"star","",0.015,""
63323,63323,"star","",0.015,""
63329,63329,"star","",0.015,""
63331,63331,"star","",0.015,""
63332,63332,"star","",0.015,""
63333,63333,"star","",0.015,""
63336,63336,"star","",0.015,""
63342,63342,"star","",0.015,""
63343,63343,"star","",0.015,""
63344,63344,"star","",0.015,""
63345,63345,"star","",0.015,""
63347,63347,"star","",0.015,""
63348,63348,"star","",0.015,""
63349,63349,"star","",0.015,""
63351,63351,"star","",0.015,""
63352,63352,"star","",0.015,""
63353,63353,"star","",0.015,""
63355,63355,"star","",0.015,""
63358,63358,"star","",0.015,""
63365,63365,"star","",0.015,""
63366,63366,"star","",0.015,""
63367,63367,"star","",0.015,""
63368,63368,"star","",0.015,""
63373,63373,"star","",0.015,""
63374,63374,"star","",0.015,""
63382,63382,"star","",0.015,""
63383,63383,"star","",0.015,""
63384,63384,"star","",0.015,""
63385,63385,"star","",0.015,""
63387,63387,"star","",0.015,""
63389,63389,"star","",0.015,""
63395,63395,"star","",0.015,""
63399,63399,"star","HD 63399 is an orange giant star located approximately 445 light years away, in the constellation Puppis.",0.015,""
63401,63401,"star","",0.015,""
63402,63402,"star","",0.015,""
63403,63403,"star","",0.015,""
63406,63406,"star","",0.015,""
63409,63409,"star","",0.015,""
63410,63410,"star","",0.015,""
63416,63416,"star","",0.015,""
63423,63423,"star","",0.015,""
63424,63424,"star","",0.015,""
63425,63425,"star","",0.015,""
63427,63427,"star","",0.015,""
63428,63428,"star","",0.015,""
63429,63429,"star","",0.015,""
63432,63432,"star","",0.015,""
63433,63433,"star","",0.015,""
63435,63435,"star","",0.015,""
63436,63436,"star","",0.015,""
63439,63439,"star","",0.015,""
63446,63446,"star","",0.015,""
63449,63449,"star","",0.015,""
63451,63451,"star","",0.015,""
63454,63454,"star","HD 63454 is a ninth magnitude K-type main sequence star located approximately 117 light-years away in the constellation of Chamaeleon.",0.015,""
63455,63455,"star","",0.015,""
63456,63456,"star","",0.015,""
63462,63462,"star","",0.015,""
63464,63464,"star","",0.015,""
63465,63465,"star","",0.015,""
63466,63466,"star","",0.015,""
63467,63467,"star","",0.015,""
63470,63470,"star","",0.015,""
63471,63471,"star","",0.015,""
63473,63473,"star","",0.015,""
63474,63474,"star","",0.015,""
63475,63475,"star","",0.015,""
63481,63481,"star","",0.015,""
63485,63485,"star","",0.015,""
63487,63487,"star","",0.015,""
63488,63488,"star","",0.015,""
63490,63490,"star","",0.015,""
63493,63493,"star","",0.015,""
63495,63495,"star","",0.015,""
63496,63496,"star","",0.015,""
63497,63497,"star","",0.015,""
63508,63508,"star","",0.015,""
63513,63513,"star","",0.015,""
63515,63515,"star","",0.015,""
63516,63516,"star","",0.015,""
63517,63517,"star","",0.015,""
63519,63519,"star","",0.015,""
63520,63520,"star","",0.015,""
63531,63531,"star","",0.015,""
63534,63534,"star","",0.015,""
63535,63535,"star","",0.015,""
63536,63536,"star","",0.015,""
63540,63540,"star","",0.015,""
63541,63541,"star","",0.015,""
63543,63543,"star","",0.015,""
63547,63547,"star","",0.015,""
63555,63555,"star","",0.015,""
63556,63556,"star","",0.015,""
63563,63563,"star","",0.015,""
63566,63566,"star","",0.015,""
63568,63568,"star","",0.015,""
63570,63570,"star","",0.015,""
63571,63571,"star","",0.015,""
63578,63578,"star","",0.015,""
63579,63579,"star","",0.015,""
63581,63581,"star","",0.015,""
63583,63583,"star","",0.015,""
63584,63584,"star","",0.015,""
63585,63585,"star","",0.015,""
63586,63586,"star","",0.015,""
63587,63587,"star","",0.015,""
63588,63588,"star","",0.015,""
63589,63589,"star","",0.015,""
63590,63590,"star","",0.015,""
63593,63593,"star","",0.015,""
63598,63598,"star","",0.015,""
63599,63599,"star","",0.015,""
63603,63603,"star","",0.015,""
63608,63608,"star","",0.015,""
63609,63609,"star","",0.015,""
63610,63610,"star","",0.015,""
63611,63611,"star","",0.015,""
63614,63614,"star","",0.015,""
63615,63615,"star","",0.015,""
63620,63620,"star","",0.015,""
63624,63624,"star","",0.015,""
63625,63625,"star","",0.015,""
63629,63629,"star","",0.015,""
63630,63630,"star","",0.015,""
63631,63631,"star","",0.015,""
63635,63635,"star","",0.015,""
63637,63637,"star","",0.015,""
63638,63638,"star","",0.015,""
63640,63640,"star","",0.015,""
63641,63641,"star","",0.015,""
63646,63646,"star","",0.015,""
63647,63647,"star","",0.015,""
63648,63648,"star","",0.015,""
63649,63649,"star","",0.015,""
63650,63650,"star","",0.015,""
63653,63653,"star","",0.015,""
63654,63654,"star","",0.015,""
63655,63655,"star","",0.015,""
63656,63656,"star","",0.015,""
63659,63659,"star","",0.015,""
63660,63660,"star","",0.015,""
63661,63661,"star","",0.015,""
63662,63662,"star","",0.015,""
63663,63663,"star","",0.015,""
63666,63666,"star","",0.015,""
63668,63668,"star","",0.015,""
63670,63670,"star","",0.015,""
63673,63673,"star","",0.015,""
63674,63674,"star","",0.015,""
63675,63675,"star","",0.015,""
63682,63682,"star","",0.015,""
63685,63685,"star","",0.015,""
63688,63688,"star","",0.015,""
63689,63689,"star","",0.015,""
63691,63691,"star","",0.015,""
63696,63696,"star","",0.015,""
63697,63697,"star","",0.015,""
63700,63700,"star","",0.015,""
63702,63702,"star","",0.015,""
63704,63704,"star","",0.015,""
63705,63705,"star","",0.015,""
63707,63707,"star","",0.015,""
63709,63709,"star","",0.015,""
63711,63711,"star","",0.015,""
63712,63712,"star","",0.015,""
63719,63719,"star","",0.015,""
63721,63721,"star","",0.015,""
63725,63725,"star","",0.015,""
63733,63733,"star","",0.015,""
63734,63734,"star","",0.015,""
63735,63735,"star","",0.015,""
63738,63738,"star","",0.015,""
63743,63743,"star","",0.015,""
63744,63744,"star","HD 63744 is a class K0III (orange giant) star in the constellation Puppis. Its apparent magnitude is 4.71 and it is approximately 232 light years away based on parallax.",0.015,""
63747,63747,"star","",0.015,""
63748,63748,"star","",0.015,""
63749,63749,"star","",0.015,""
63752,63752,"star","",0.015,""
63754,63754,"star","",0.015,""
63759,63759,"star","",0.015,""
63764,63764,"star","",0.015,""
63765,63765,"star","HD 63765 is an 8th-magnitude G-type main sequence star located approximately 106 light years away in the constellation Carina.",0.015,""
63769,63769,"star","",0.015,""
63772,63772,"star","",0.015,""
63774,63774,"star","",0.015,""
63776,63776,"star","",0.015,""
63778,63778,"star","",0.015,""
63785,63785,"star","",0.015,""
63786,63786,"star","",0.015,""
63791,63791,"star","",0.015,""
63793,63793,"star","",0.015,""
63795,63795,"star","",0.015,""
63797,63797,"star","",0.015,""
63798,63798,"star","",0.015,""
63799,63799,"star","",0.015,""
63800,63800,"star","",0.015,""
63804,63804,"star","",0.015,""
63806,63806,"star","",0.015,""
63809,63809,"star","",0.015,""
63811,63811,"star","",0.015,""
63814,63814,"star","",0.015,""
63815,63815,"star","",0.015,""
63816,63816,"star","",0.015,""
63820,63820,"star","",0.015,""
63821,63821,"star","",0.015,""
63822,63822,"star","",0.015,""
63828,63828,"star","",0.015,""
63832,63832,"star","",0.015,""
63834,63834,"star","",0.015,""
63835,63835,"star","",0.015,""
63836,63836,"star","",0.015,""
63838,63838,"star","",0.015,""
63841,63841,"star","",0.015,""
63843,63843,"star","",0.015,""
63847,63847,"star","",0.015,""
63852,63852,"star","",0.015,""
63854,63854,"star","",0.015,""
63855,63855,"star","",0.015,""
63856,63856,"star","",0.015,""
63859,63859,"star","",0.015,""
63860,63860,"star","",0.015,""
63868,63868,"star","",0.015,""
63869,63869,"star","",0.015,""
63870,63870,"star","",0.015,""
63873,63873,"star","",0.015,""
63874,63874,"star","",0.015,""
63876,63876,"star","",0.015,""
63882,63882,"star","",0.015,""
63886,63886,"star","",0.015,""
63887,63887,"star","",0.015,""
63888,63888,"star","",0.015,""
63889,63889,"star","",0.015,""
63894,63894,"star","",0.015,""
63898,63898,"star","",0.015,""
63902,63902,"star","",0.015,""
63903,63903,"star","",0.015,""
63904,63904,"star","",0.015,""
63922,63922,"star","HD 63922 is a class B0III (blue giant) star in the constellation Puppis. Its apparent magnitude is 4.11 and it is approximately 1600 light years away based on parallax.",0.015,""
63926,63926,"star","",0.015,""
63928,63928,"star","",0.015,""
63931,63931,"star","",0.015,""
63932,63932,"star","",0.015,""
63933,63933,"star","",0.015,""
63935,63935,"star","",0.015,""
63944,63944,"star","",0.015,""
63948,63948,"star","",0.015,""
63949,63949,"star","",0.015,""
63954,63954,"star","",0.015,""
63969,63969,"star","",0.015,""
63971,63971,"star","",0.015,""
63975,63975,"star","",0.015,""
63976,63976,"star","",0.015,""
63977,63977,"star","",0.015,""
63986,63986,"star","",0.015,""
63987,63987,"star","",0.015,""
63988,63988,"star","",0.015,""
63996,63996,"star","",0.015,""
64000,64000,"star","",0.015,""
64008,64008,"star","",0.015,""
